Order ID,Order Date,Customer ID,Product ID,Quantity,Country,Coffee Type,Coffee Name,Roast Type,Roast Name,Size,Unit Price,Sales,Loyalty Card
GOW-03198-575,2021-03-13,61513-27752-FA,A-D-0.5,4,United States,Ara,Arabica,D,Dark,0.5,5.97,23.88,Yes
EIL-44855-309,2021-03-15,59741-90220-OW,R-D-0.5,5,United States,Rob,Robusta,D,Dark,0.5,5.369999999999999,26.849999999999994,Yes
SRG-76791-614,2021-03-15,11729-74102-XB,E-L-0.5,1,United States,Exc,Excelsa,L,Light,0.5,8.91,8.91,Yes
KRB-88066-642,2021-03-16,22107-86640-SB,L-M-1,5,United States,Lib,Liberica,M,Medium,1.0,14.55,72.75,No
NGG-24006-937,2021-03-16,29102-40100-TZ,E-M-2.5,4,United Kingdom,Exc,Excelsa,M,Medium,2.5,31.624999999999996,126.49999999999999,No
FEK-14025-351,2021-03-19,03990-21586-MQ,E-L-0.2,6,United States,Exc,Excelsa,L,Light,0.2,4.455,26.73,Yes
IKQ-39946-768,2021-03-19,72778-50968-UQ,R-M-1,6,United States,Rob,Robusta,M,Medium,1.0,9.95,59.699999999999996,No
WAV-38301-984,2021-03-20,62863-81239-DT,A-D-0.5,5,United States,Ara,Arabica,D,Dark,0.5,5.97,29.849999999999998,No
KPO-24942-184,2021-03-21,70567-65133-CN,L-L-2.5,3,Ireland,Lib,Liberica,L,Light,2.5,36.455,109.365,No
ZFR-79447-696,2021-03-22,77828-66867-KH,R-M-0.5,1,United States,Rob,Robusta,M,Medium,0.5,5.97,5.97,Yes
JVW-22582-137,2021-03-23,89208-74646-UK,E-M-0.2,5,United States,Exc,Excelsa,M,Medium,0.2,4.125,20.625,No
LYP-52345-883,2021-03-24,17649-28133-PY,E-M-0.5,1,Ireland,Exc,Excelsa,M,Medium,0.5,8.25,8.25,Yes
CPW-34587-459,2021-03-26,84641-67384-TD,A-L-2.5,6,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,178.70999999999998,Yes
CCZ-19589-212,2021-03-27,05754-41702-FG,L-M-0.2,2,United States,Lib,Liberica,M,Medium,0.2,4.365,8.73,No
RZN-65182-395,2021-03-27,59572-41990-XY,L-M-1,6,United States,Lib,Liberica,M,Medium,1.0,14.55,87.30000000000001,No
AXR-10962-010,2021-03-28,53683-35977-KI,E-D-1,2,United Kingdom,Exc,Excelsa,D,Dark,1.0,12.15,24.3,No
MPQ-23421-608,2021-03-28,08023-52962-ET,E-M-0.5,5,United States,Exc,Excelsa,M,Medium,0.5,8.25,41.25,Yes
PRP-53390-819,2021-03-28,84260-39432-ML,E-L-0.5,6,United States,Exc,Excelsa,L,Light,0.5,8.91,53.46,No
IHN-19982-362,2021-03-29,68894-91205-MP,R-L-1,3,United States,Rob,Robusta,L,Light,1.0,11.95,35.849999999999994,No
UCT-03935-589,2021-03-29,85851-78384-DM,R-D-0.5,6,United States,Rob,Robusta,D,Dark,0.5,5.369999999999999,32.22,No
OCK-89033-348,2021-03-31,82300-88786-UE,A-L-0.2,6,United States,Ara,Arabica,L,Light,0.2,3.885,23.31,Yes
CLJ-23403-689,2021-04-03,19413-02045-CG,R-L-1,2,United Kingdom,Rob,Robusta,L,Light,1.0,11.95,23.9,No
ZDK-82166-357,2021-04-03,81431-12577-VD,A-M-1,3,United States,Ara,Arabica,M,Medium,1.0,11.25,33.75,No
YUO-76652-814,2021-04-04,26248-84194-FI,A-D-0.2,6,United States,Ara,Arabica,D,Dark,0.2,2.985,17.91,No
DCE-22886-861,2021-04-05,56060-17602-RG,E-D-0.2,1,Ireland,Exc,Excelsa,D,Dark,0.2,3.645,3.645,Yes
FJQ-60035-234,2021-04-05,08847-29858-HN,A-L-0.2,2,United States,Ara,Arabica,L,Light,0.2,3.885,7.77,Yes
SZR-35951-530,2021-04-05,14121-20527-OJ,E-D-2.5,3,Ireland,Exc,Excelsa,D,Dark,2.5,27.945,83.83500000000001,Yes
SZY-63017-318,2021-04-06,91809-58808-TV,A-L-0.2,2,United States,Ara,Arabica,L,Light,0.2,3.885,7.77,Yes
FTV-77095-168,2021-04-08,66708-26678-QK,L-L-0.5,6,United States,Lib,Liberica,L,Light,0.5,9.51,57.06,No
WJJ-37489-898,2021-04-08,31599-82152-AD,A-M-1,1,Ireland,Ara,Arabica,M,Medium,1.0,11.25,11.25,No
DWB-61381-370,2021-04-09,11812-00461-KH,L-L-0.2,2,United States,Lib,Liberica,L,Light,0.2,4.755,9.51,No
ZWK-03995-815,2021-04-10,28279-78469-YW,E-M-2.5,2,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,63.24999999999999,Yes
PTY-86420-119,2021-04-12,25504-41681-WA,A-D-0.5,4,United States,Ara,Arabica,D,Dark,0.5,5.97,23.88,Yes
EYH-88288-452,2021-04-14,03010-30348-UA,L-L-2.5,5,United States,Lib,Liberica,L,Light,2.5,36.455,182.27499999999998,Yes
KMB-95211-174,2021-04-16,23941-30203-MO,R-D-2.5,4,United States,Rob,Robusta,D,Dark,2.5,20.584999999999997,82.33999999999999,Yes
LUO-37559-016,2021-04-19,21240-83132-SP,L-M-1,3,United States,Lib,Liberica,M,Medium,1.0,14.55,43.650000000000006,No
TBU-64277-625,2021-04-19,98918-34330-GY,E-M-1,6,United States,Exc,Excelsa,M,Medium,1.0,13.75,82.5,Yes
RJI-71409-490,2021-04-26,31613-41626-KX,L-M-0.5,5,United States,Lib,Liberica,M,Medium,0.5,8.73,43.650000000000006,Yes
USA-42811-560,2021-04-26,49671-11547-WG,E-L-0.2,2,United States,Exc,Excelsa,L,Light,0.2,4.455,8.91,No
TME-59627-221,2021-04-30,72282-40594-RX,L-L-2.5,6,United States,Lib,Liberica,L,Light,2.5,36.455,218.73,No
LBC-45686-819,2021-05-01,98573-41811-EQ,A-M-1,5,Ireland,Ara,Arabica,M,Medium,1.0,11.25,56.25,Yes
RNH-54912-747,2021-05-01,37445-17791-NQ,R-M-0.5,1,United States,Rob,Robusta,M,Medium,0.5,5.97,5.97,Yes
XRR-28376-277,2021-05-02,64481-42546-II,R-L-2.5,6,Ireland,Rob,Robusta,L,Light,2.5,27.484999999999996,164.90999999999997,No
LGL-16843-667,2021-05-05,82458-87830-JE,A-D-0.2,4,United States,Ara,Arabica,D,Dark,0.2,2.985,11.94,Yes
LCY-24377-948,2021-05-07,21617-79890-DD,R-L-2.5,1,United States,Rob,Robusta,L,Light,2.5,27.484999999999996,27.484999999999996,Yes
IHS-71573-008,2021-05-08,07972-83134-NM,E-D-0.2,6,United States,Exc,Excelsa,D,Dark,0.2,3.645,21.87,Yes
TXH-78646-919,2021-05-14,98430-37820-UV,R-D-0.2,3,United States,Rob,Robusta,D,Dark,0.2,2.6849999999999996,8.055,Yes
XMC-20620-809,2021-05-14,83543-79246-ON,E-M-0.5,2,United States,Exc,Excelsa,M,Medium,0.5,8.25,16.5,Yes
IGW-04801-466,2021-05-15,29051-27555-GD,L-D-0.2,1,United States,Lib,Liberica,D,Dark,0.2,3.885,3.885,Yes
LXS-63326-144,2021-05-16,35367-50483-AR,R-L-0.5,2,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,14.339999999999998,Yes
UDH-24280-432,2021-05-16,44865-58249-RY,L-L-1,4,United States,Lib,Liberica,L,Light,1.0,15.85,63.4,No
WBK-62297-910,2021-05-17,25514-23938-IQ,A-D-0.2,2,United States,Ara,Arabica,D,Dark,0.2,2.985,5.97,No
MDG-14481-513,2021-05-19,64897-79178-MH,A-M-2.5,4,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,103.49999999999999,No
NID-20149-329,2021-05-20,49888-39458-PF,R-D-0.2,2,United States,Rob,Robusta,D,Dark,0.2,2.6849999999999996,5.369999999999999,No
PSS-22466-862,2021-05-21,11550-78378-GE,R-L-0.2,4,Ireland,Rob,Robusta,L,Light,0.2,3.5849999999999995,14.339999999999998,No
NOP-21394-646,2021-05-23,16982-35708-BZ,E-L-0.5,6,United States,Exc,Excelsa,L,Light,0.5,8.91,53.46,No
NOP-21394-646,2021-05-23,16982-35708-BZ,L-D-2.5,2,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,59.56999999999999,No
NOP-21394-646,2021-05-23,16982-35708-BZ,L-D-2.5,3,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,89.35499999999999,No
NOP-21394-646,2021-05-23,16982-35708-BZ,L-L-0.5,4,United States,Lib,Liberica,L,Light,0.5,9.51,38.04,No
NOP-21394-646,2021-05-23,16982-35708-BZ,E-M-1,3,United States,Exc,Excelsa,M,Medium,1.0,13.75,41.25,No
GHR-72274-715,2021-05-24,86881-41559-OR,L-D-1,1,United States,Lib,Liberica,D,Dark,1.0,12.95,12.95,No
IOB-32673-745,2021-05-28,07095-81281-NJ,A-L-0.5,3,United States,Ara,Arabica,L,Light,0.5,7.77,23.31,Yes
QVL-32245-818,2021-05-30,46478-42970-EM,A-M-0.5,5,United States,Ara,Arabica,M,Medium,0.5,6.75,33.75,No
IIZ-24416-212,2021-05-31,76060-30540-LB,R-D-0.5,6,United States,Rob,Robusta,D,Dark,0.5,5.369999999999999,32.22,Yes
AMM-79521-378,2021-06-01,24825-51803-CQ,A-D-0.5,6,United States,Ara,Arabica,D,Dark,0.5,5.97,35.82,No
SPA-79365-334,2021-06-01,79857-78167-KO,L-D-1,3,United States,Lib,Liberica,D,Dark,1.0,12.95,38.849999999999994,No
GYA-80327-368,2021-06-04,06899-54551-EH,A-D-1,4,Ireland,Ara,Arabica,D,Dark,1.0,9.95,39.8,No
EGK-03027-418,2021-06-06,19820-29285-FD,E-M-0.2,3,United States,Exc,Excelsa,M,Medium,0.2,4.125,12.375,No
DKB-78053-329,2021-06-08,12444-05174-OO,R-M-0.2,2,United Kingdom,Rob,Robusta,M,Medium,0.2,2.985,5.97,No
ITZ-21793-986,2021-06-11,67388-17544-XX,E-D-0.2,4,Ireland,Exc,Excelsa,D,Dark,0.2,3.645,14.58,Yes
JXP-28398-485,2021-06-11,23039-93032-FN,A-D-2.5,5,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,114.42499999999998,Yes
BQI-61647-496,2021-06-13,84340-73931-VV,E-M-1,5,United States,Exc,Excelsa,M,Medium,1.0,13.75,68.75,Yes
AOX-44467-109,2021-06-15,72524-06410-KD,A-D-2.5,1,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,22.884999999999998,No
LEF-83057-763,2021-06-15,15395-90855-VB,L-M-0.2,5,United States,Lib,Liberica,M,Medium,0.2,4.365,21.825000000000003,Yes
FAA-43335-268,2021-06-17,21125-22134-PX,A-L-1,1,United States,Ara,Arabica,L,Light,1.0,12.95,12.95,Yes
WJR-51493-682,2021-06-17,87858-83734-RK,L-D-2.5,5,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,148.92499999999998,No
JLJ-81802-619,2021-06-20,16880-78077-FB,A-L-1,6,United States,Ara,Arabica,L,Light,1.0,12.95,77.69999999999999,No
YET-17732-678,2021-06-20,57235-92842-DK,R-D-0.2,1,United States,Rob,Robusta,D,Dark,0.2,2.6849999999999996,2.6849999999999996,No
CNY-06284-066,2021-06-26,63985-64148-MG,E-D-0.2,5,United States,Exc,Excelsa,D,Dark,0.2,3.645,18.225,Yes
MEK-39769-035,2021-06-27,15380-76513-PS,R-D-2.5,3,Ireland,Rob,Robusta,D,Dark,2.5,20.584999999999997,61.754999999999995,No
EHE-94714-312,2021-06-28,27132-68907-RC,E-L-0.2,5,United States,Exc,Excelsa,L,Light,0.2,4.455,22.275,Yes
HTH-52867-812,2021-06-28,29851-36402-UX,A-M-2.5,4,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,103.49999999999999,No
EYE-70374-835,2021-06-29,89115-11966-VF,R-L-0.2,5,United States,Rob,Robusta,L,Light,0.2,3.5849999999999995,17.924999999999997,No
JEH-37276-048,2021-06-30,80896-38819-DW,A-L-0.5,3,Ireland,Ara,Arabica,L,Light,0.5,7.77,23.31,Yes
OFN-49424-848,2021-07-03,73346-85564-JB,R-L-2.5,2,United States,Rob,Robusta,L,Light,2.5,27.484999999999996,54.96999999999999,No
SGS-87525-238,2021-07-05,91465-84526-IJ,E-D-1,5,United States,Exc,Excelsa,D,Dark,1.0,12.15,60.75,No
NBT-35757-542,2021-07-07,73647-66148-VM,E-L-0.2,3,United States,Exc,Excelsa,L,Light,0.2,4.455,13.365,Yes
PKJ-99134-523,2021-07-07,77284-34297-YY,R-L-0.5,5,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,35.849999999999994,No
XIR-88982-743,2021-07-10,00852-54571-WP,E-M-0.2,2,United States,Exc,Excelsa,M,Medium,0.2,4.125,8.25,Yes
KAC-83089-793,2021-07-15,23806-46781-OU,E-M-1,2,Ireland,Exc,Excelsa,M,Medium,1.0,13.75,27.5,No
KAC-83089-793,2021-07-15,23806-46781-OU,R-L-2.5,2,Ireland,Rob,Robusta,L,Light,2.5,27.484999999999996,54.96999999999999,No
DGL-29648-995,2021-07-16,59367-30821-ZQ,L-M-0.2,2,United States,Lib,Liberica,M,Medium,0.2,4.365,8.73,Yes
OPY-30711-853,2021-07-17,81861-66046-SU,A-D-0.2,1,Ireland,Ara,Arabica,D,Dark,0.2,2.985,2.985,No
SCT-60553-454,2021-07-17,39123-12846-YJ,L-L-0.2,5,United States,Lib,Liberica,L,Light,0.2,4.755,23.775,No
FND-99527-640,2021-07-19,89574-96203-EP,E-L-0.5,2,United States,Exc,Excelsa,L,Light,0.5,8.91,17.82,Yes
RPW-36123-215,2021-07-19,80640-45811-LB,E-L-0.5,2,United States,Exc,Excelsa,L,Light,0.5,8.91,17.82,Yes
KHZ-26264-253,2021-07-20,24972-55878-KX,L-L-0.2,6,United States,Lib,Liberica,L,Light,0.2,4.755,28.53,No
KUX-19632-830,2021-07-20,55409-07759-YG,E-D-0.2,6,United States,Exc,Excelsa,D,Dark,0.2,3.645,21.87,Yes
QRA-73277-814,2021-07-20,80310-92912-JA,A-L-0.5,4,United States,Ara,Arabica,L,Light,0.5,7.77,31.08,No
VRM-93594-914,2021-07-21,66806-41795-MX,E-D-0.5,5,United States,Exc,Excelsa,D,Dark,0.5,7.29,36.45,No
JBW-95055-851,2021-07-22,47355-97488-XS,A-M-1,5,United States,Ara,Arabica,M,Medium,1.0,11.25,56.25,No
WLL-59044-117,2021-07-23,28476-04082-GR,R-D-1,6,Ireland,Rob,Robusta,D,Dark,1.0,8.95,53.699999999999996,Yes
ADP-04506-084,2021-07-24,61809-87758-LJ,E-M-2.5,6,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,189.74999999999997,Yes
DXY-76225-633,2021-07-29,88574-37083-WX,A-M-0.5,1,United States,Ara,Arabica,M,Medium,0.5,6.75,6.75,No
QUU-91729-492,2021-07-29,90312-11148-LA,A-D-0.2,4,United States,Ara,Arabica,D,Dark,0.2,2.985,11.94,No
BYP-16005-016,2021-08-01,01474-63436-TP,R-M-2.5,5,United States,Rob,Robusta,M,Medium,2.5,22.884999999999998,114.42499999999998,No
JZV-43874-185,2021-08-02,18551-80943-YQ,A-M-1,5,United States,Ara,Arabica,M,Medium,1.0,11.25,56.25,Yes
PBT-36926-102,2021-08-02,19485-98072-PS,L-M-1,4,United Kingdom,Lib,Liberica,M,Medium,1.0,14.55,58.2,No
FDO-25756-141,2021-08-03,57360-46846-NS,A-L-2.5,3,Ireland,Ara,Arabica,L,Light,2.5,29.784999999999997,89.35499999999999,Yes
GJC-66474-557,2021-08-03,64965-78386-MY,A-D-1,1,United States,Ara,Arabica,D,Dark,1.0,9.95,9.95,No
NTJ-88319-746,2021-08-03,90882-88130-KQ,L-L-0.5,3,United States,Lib,Liberica,L,Light,0.5,9.51,28.53,No
CVP-18956-553,2021-08-04,86561-91660-RB,L-D-1,3,United States,Lib,Liberica,D,Dark,1.0,12.95,38.849999999999994,No
GOI-41472-677,2021-08-04,16545-76328-JY,E-D-2.5,4,United States,Exc,Excelsa,D,Dark,2.5,27.945,111.78,Yes
MIF-17920-768,2021-08-05,68946-40750-LK,R-L-0.2,6,Ireland,Rob,Robusta,L,Light,0.2,3.5849999999999995,21.509999999999998,Yes
XZD-44484-632,2021-08-06,80541-38332-BP,E-M-1,2,United States,Exc,Excelsa,M,Medium,1.0,13.75,27.5,No
XZD-44484-632,2021-08-06,80541-38332-BP,A-D-0.2,2,United States,Ara,Arabica,D,Dark,0.2,2.985,5.97,No
EFC-39577-424,2021-08-08,16046-34805-ZF,E-M-1,5,United States,Exc,Excelsa,M,Medium,1.0,13.75,68.75,Yes
USN-68115-161,2021-08-10,08120-16183-AW,E-M-0.2,6,Ireland,Exc,Excelsa,M,Medium,0.2,4.125,24.75,No
ULA-24644-321,2021-08-13,67010-92988-CT,R-D-2.5,4,Ireland,Rob,Robusta,D,Dark,2.5,20.584999999999997,82.33999999999999,Yes
NVN-66443-451,2021-08-20,98921-82417-GN,R-D-1,2,United States,Rob,Robusta,D,Dark,1.0,8.95,17.9,No
SVD-75407-177,2021-08-23,16106-36039-QS,E-L-0.5,3,United States,Exc,Excelsa,L,Light,0.5,8.91,26.73,Yes
TCX-76953-071,2021-08-25,94091-86957-HX,E-D-0.2,5,Ireland,Exc,Excelsa,D,Dark,0.2,3.645,18.225,No
HGJ-82768-173,2021-08-26,62741-01322-HU,A-M-1,4,United Kingdom,Ara,Arabica,M,Medium,1.0,11.25,45.0,No
CPX-46916-770,2021-08-27,12729-50170-JE,R-L-1,6,Ireland,Rob,Robusta,L,Light,1.0,11.95,71.69999999999999,Yes
BPZ-51283-916,2021-08-29,87688-42420-TO,A-M-2.5,2,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,51.74999999999999,No
SYX-48878-182,2021-08-29,47725-34771-FJ,R-D-1,5,United States,Rob,Robusta,D,Dark,1.0,8.95,44.75,No
EUO-69145-988,2021-08-30,60370-41934-IF,E-D-0.2,3,United States,Exc,Excelsa,D,Dark,0.2,3.645,10.935,No
IGM-84664-265,2021-08-31,80179-44620-WN,R-L-0.5,3,United States,Rob,Robusta,L,Light,0.5,7.169999999999999,21.509999999999998,No
OIB-13664-879,2021-08-31,04713-57765-KR,A-M-1,2,Ireland,Ara,Arabica,M,Medium,1.0,11.25,22.5,Yes
OIL-26493-755,2021-08-31,19017-95853-EK,A-M-0.5,1,United States,Ara,Arabica,M,Medium,0.5,6.75,6.75,No
QTC-71005-730,2021-09-02,14298-02150-KH,A-L-0.2,4,United States,Ara,Arabica,L,Light,0.2,3.885,15.54,No
EIP-19142-462,2021-09-06,60973-72562-DQ,E-L-1,6,United States,Exc,Excelsa,L,Light,1.0,14.85,89.1,No
EIP-19142-462,2021-09-06,60973-72562-DQ,A-L-0.2,1,United States,Ara,Arabica,L,Light,0.2,3.885,3.885,No
ORX-57454-917,2021-09-06,76209-39601-ZR,E-D-2.5,3,United Kingdom,Exc,Excelsa,D,Dark,2.5,27.945,83.83500000000001,Yes
JSU-23781-256,2021-09-07,76499-89100-JQ,L-D-0.2,1,United States,Lib,Liberica,D,Dark,0.2,3.885,3.885,No
JSU-23781-256,2021-09-07,76499-89100-JQ,R-M-1,4,United States,Rob,Robusta,M,Medium,1.0,9.95,39.8,No
KLD-88731-484,2021-09-08,17775-77072-PP,A-M-1,5,United States,Ara,Arabica,M,Medium,1.0,11.25,56.25,No
NFI-37188-246,2021-09-08,89490-75361-AF,A-D-2.5,4,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,91.53999999999999,No
BWZ-46364-547,2021-09-09,64918-67725-MN,R-L-1,3,United States,Rob,Robusta,L,Light,1.0,11.95,35.849999999999994,Yes
FLR-82914-153,2021-09-09,86100-33488-WP,A-M-2.5,6,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,155.24999999999997,No
GRB-68838-629,2021-09-10,15064-65241-HB,R-L-2.5,4,Ireland,Rob,Robusta,L,Light,2.5,27.484999999999996,109.93999999999998,No
UPX-54529-618,2021-09-10,40535-56770-UM,L-D-1,3,United States,Lib,Liberica,D,Dark,1.0,12.95,38.849999999999994,No
DAH-46595-917,2021-09-12,27878-42224-QF,A-D-1,6,Ireland,Ara,Arabica,D,Dark,1.0,9.95,59.699999999999996,No
PJV-20427-019,2021-09-12,13404-39127-WQ,A-L-2.5,3,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,89.35499999999999,No
TKY-71558-096,2021-09-15,24010-66714-HW,A-M-1,1,United States,Ara,Arabica,M,Medium,1.0,11.25,11.25,No
DHT-93810-053,2021-09-16,17005-82030-EA,E-L-1,5,United States,Exc,Excelsa,L,Light,1.0,14.85,74.25,Yes
KJJ-12573-591,2021-09-18,12997-41076-FQ,A-L-2.5,1,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,29.784999999999997,Yes
NSQ-72210-345,2021-09-20,90940-63327-DJ,A-M-0.2,6,United States,Ara,Arabica,M,Medium,0.2,3.375,20.25,Yes
WQK-10857-119,2021-09-21,96849-52854-CR,E-D-0.5,1,Ireland,Exc,Excelsa,D,Dark,0.5,7.29,7.29,Yes
ZKI-78561-066,2021-09-21,60121-12432-VU,A-D-0.2,3,United States,Ara,Arabica,D,Dark,0.2,2.985,8.955,Yes
EAI-25194-209,2021-09-24,44601-51441-BH,A-L-2.5,5,United States,Ara,Arabica,L,Light,2.5,29.784999999999997,148.92499999999998,No
WFV-88138-247,2021-09-25,63411-51758-QC,R-L-1,3,United States,Rob,Robusta,L,Light,1.0,11.95,35.849999999999994,No
WOQ-36015-429,2021-09-25,51427-89175-QJ,L-M-0.2,5,United States,Lib,Liberica,M,Medium,0.2,4.365,21.825000000000003,No
WOQ-36015-429,2021-09-25,51427-89175-QJ,A-D-0.5,6,United States,Ara,Arabica,D,Dark,0.5,5.97,35.82,No
WOQ-36015-429,2021-09-25,51427-89175-QJ,L-M-0.5,6,United States,Lib,Liberica,M,Medium,0.5,8.73,52.38,No
YXO-79631-417,2021-09-25,31587-92570-HL,L-D-0.5,1,United States,Lib,Liberica,D,Dark,0.5,7.77,7.77,No
GMF-18638-786,2021-09-26,60004-62976-NI,L-D-0.5,6,United States,Lib,Liberica,D,Dark,0.5,7.77,46.62,Yes
RSR-96390-187,2021-09-29,67052-76184-CB,E-M-1,6,United States,Exc,Excelsa,M,Medium,1.0,13.75,82.5,No
PJH-42618-877,2021-09-30,93676-95250-XJ,A-D-2.5,5,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,114.42499999999998,Yes
ZMU-63715-204,2021-09-30,29060-75856-UI,E-D-1,6,United States,Exc,Excelsa,D,Dark,1.0,12.15,72.9,Yes
PUX-47906-110,2021-10-01,02002-98725-CH,L-M-1,4,United States,Lib,Liberica,M,Medium,1.0,14.55,58.2,Yes
TEH-08414-216,2021-10-01,35099-13971-JI,E-M-2.5,2,United States,Exc,Excelsa,M,Medium,2.5,31.624999999999996,63.24999999999999,No
TKL-20738-660,2021-10-02,47939-53158-LS,E-M-0.2,1,United States,Exc,Excelsa,M,Medium,0.2,4.125,4.125,No
TKL-20738-660,2021-10-02,47939-53158-LS,A-L-0.2,1,United States,Ara,Arabica,L,Light,0.2,3.885,3.885,No
TKL-20738-660,2021-10-02,47939-53158-LS,E-M-1,5,United States,Exc,Excelsa,M,Medium,1.0,13.75,68.75,No
YPT-95383-088,2021-10-03,43439-94003-DW,E-D-2.5,2,United States,Exc,Excelsa,D,Dark,2.5,27.945,55.89,No
NKW-24945-846,2021-10-04,75977-30364-AY,A-D-2.5,5,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,114.42499999999998,No
ULR-52653-960,2021-10-04,04152-34436-IE,L-L-2.5,2,United States,Lib,Liberica,L,Light,2.5,36.455,72.91,No
RCK-04069-371,2021-10-07,94573-61802-PH,E-L-2.5,2,United Kingdom,Exc,Excelsa,L,Light,2.5,34.154999999999994,68.30999999999999,No
VUC-72395-865,2021-10-07,13321-57602-GK,A-D-0.5,6,United States,Ara,Arabica,D,Dark,0.5,5.97,35.82,Yes
ISJ-48676-420,2021-10-10,93046-67561-AY,L-L-0.5,6,United States,Lib,Liberica,L,Light,0.5,9.51,57.06,No
SFB-93752-440,2021-10-10,48203-23480-UB,R-M-0.2,3,United States,Rob,Robusta,M,Medium,0.2,2.985,8.955,Yes
XIY-43041-882,2021-10-12,07250-63194-JO,A-M-1,1,United States,Ara,Arabica,M,Medium,1.0,11.25,11.25,No
DEC-11160-362,2021-10-13,48582-05061-RY,R-D-0.2,4,United States,Rob,Robusta,D,Dark,0.2,2.6849999999999996,10.739999999999998,Yes
LTO-95975-728,2021-10-13,46560-73885-PJ,R-L-0.5,4,United Kingdom,Rob,Robusta,L,Light,0.5,7.169999999999999,28.679999999999996,No
GFI-83300-059,2021-10-16,40414-26467-VE,A-M-0.2,6,United States,Ara,Arabica,M,Medium,0.2,3.375,20.25,Yes
NAR-00747-074,2021-10-16,23243-92649-RY,L-D-1,4,United States,Lib,Liberica,D,Dark,1.0,12.95,51.8,No
BOR-02906-411,2021-10-17,08743-09057-OO,L-D-2.5,6,United States,Lib,Liberica,D,Dark,2.5,29.784999999999997,178.70999999999998,Yes
VSN-94485-621,2021-10-17,88116-12604-TE,A-D-0.2,4,United States,Ara,Arabica,D,Dark,0.2,2.985,11.94,No
BZE-96093-118,2021-10-19,43452-18035-DH,L-M-0.2,2,Ireland,Lib,Liberica,M,Medium,0.2,4.365,8.73,No
LQG-41416-375,2021-10-19,45190-08727-NV,L-D-1,3,Ireland,Lib,Liberica,D,Dark,1.0,12.95,38.849999999999994,Yes
WCT-07869-499,2021-10-19,32031-49093-KE,R-D-0.5,5,United States,Rob,Robusta,D,Dark,0.5,5.369999999999999,26.849999999999994,No
TCC-89722-031,2021-10-23,41611-34336-WT,L-D-0.5,1,United States,Lib,Liberica,D,Dark,0.5,7.77,7.77,No
HKN-31467-517,2021-10-24,84045-66771-SL,L-M-1,6,United States,Lib,Liberica,M,Medium,1.0,14.55,87.30000000000001,No
OLH-95722-362,2021-10-24,48553-69225-VX,L-D-0.5,3,United States,Lib,Liberica,D,Dark,0.5,7.77,23.31,Yes
OLH-95722-362,2021-10-24,48553-69225-VX,R-M-2.5,4,United States,Rob,Robusta,M,Medium,2.5,22.884999999999998,91.53999999999999,Yes
JKA-27899-806,2021-10-26,97005-25609-CQ,R-L-1,5,United States,Rob,Robusta,L,Light,1.0,11.95,59.75,No
BPT-83989-157,2021-10-27,84269-49816-ML,A-M-2.5,2,United States,Ara,Arabica,M,Medium,2.5,25.874999999999996,51.74999999999999,No
JDS-33440-914,2021-10-28,58511-10548-ZU,R-M-1,3,United Kingdom,Rob,Robusta,M,Medium,1.0,9.95,29.849999999999998,Yes
XAH-93337-609,2021-10-28,66976-43829-YG,A-D-1,5,United States,Ara,Arabica,D,Dark,1.0,9.95,49.75,No
CKS-47815-571,2021-11-02,45666-86771-EH,L-L-0.5,3,United Kingdom,Lib,Liberica,L,Light,0.5,9.51,28.53,Yes
DZI-35365-596,2021-11-02,54798-14109-HC,E-M-0.2,2,United States,Exc,Excelsa,M,Medium,0.2,4.125,8.25,Yes
HFT-77191-168,2021-11-04,48419-02347-XP,R-D-0.2,2,United States,Rob,Robusta,D,Dark,0.2,2.6849999999999996,5.369999999999999,Yes
TNX-09857-717,2021-11-04,48675-07824-HJ,L-M-1,6,United States,Lib,Liberica,M,Medium,1.0,14.55,87.30000000000001,Yes
YOK-93322-608,2021-11-04,69411-48470-ID,E-L-1,6,United States,Exc,Excelsa,L,Light,1.0,14.85,89.1,No
ETD-58130-674,2021-11-05,05325-97750-WP,E-M-0.5,2,United Kingdom,Exc,Excelsa,M,Medium,0.5,8.25,16.5,Yes
HHF-36647-854,2021-11-05,39011-18412-GR,A-D-2.5,6,United States,Ara,Arabica,D,Dark,2.5,22.884999999999998,137.31,Yes
